STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,ES,Spain,2017,,857686,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,ES,Spain,2018,,891062,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,ES,Spain,2019,,911392,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,ES,Spain,2020,,904662,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,ES,Spain,2021,,976334,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,ES,Spain,2022,,1082700,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,ES,Spain,2023,,1125759,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2000,,436973,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2001,,457687,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2002,,426034,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2003,,403756,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2004,,403093,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2005,,412900,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2006,,423261,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2007,,441293,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2008,,459495,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2009,,453811,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2010,,442495,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2011,,452577,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2012,,456361,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2013,,452547,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2014,,466418,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2015,,478960,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2016,,494903,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2017,,511453,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2018,,527354,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2019,,549012,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2020,,558150,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2021,,581550,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2022,,604947,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,NL,Netherlands,2023,,620673,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2000,,114541,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2001,,109481,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2002,,114437,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2003,,113270,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2004,,115883,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2005,,119516,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2006,,124280,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2007,,130024,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2008,,137746,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2009,,142854,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2010,,145149,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2011,,146853,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2012,,146774,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2013,,150582,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2014,,154637,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2015,,165765,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2016,,172622,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2017,,185229,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2018,,202171,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2019,,216444,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2020,,227606,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2021,,252054,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2022,,285264,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,PT,Portugal,2023,,318429,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2000,,211383,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2001,,210203,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2002,,211427,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2003,,211158,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2004,,208789,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2005,,212518,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2006,,217683,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2007,,218349,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2008,,224978,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2009,,222912,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2010,,225178,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2011,,226089,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2012,,220847,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2013,,218293,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2014,,212054,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2015,,206600,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2016,,212080,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2017,,199925,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2018,,197413,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2019,,203981,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2020,,198249,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2021,,201049,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2022,,195884,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,AT,Austria,2023,,194021,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2000,,2032194,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2001,,2026837,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2002,,2019540,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2003,,1981440,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2004,,1961179,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2005,,1941929,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2006,,1964313,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2007,,1915059,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2008,,1881058,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2009,,1852012,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2010,,1850520,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2011,,1826257,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2012,,1800487,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2013,,1789568,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2014,,1777723,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2015,,1771963,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2016,,1741613,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2017,,1682489,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2018,,1625658,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2019,,1603107,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2020,,1559777,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2021,,1592568,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2022,,1556795,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,DE,Germany,2023,,1559041,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2000,,620645,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2001,,617839,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2002,,628744,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2003,,629359,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2004,,632755,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2005,,641538,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2006,,666451,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2007,,686572,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2008,,701955,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2009,,685223,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2010,,669106,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2011,,651956,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2012,,635156,,,,,
